מילה	יחידה	מקור ההוכחה	רפרנס	הערה
פתחון פה	7	⚠ דרוש מקור	Netivot Olam, Netiv Hatshuva 4:15 (Netivot Olam, Netiv Hateshuva, with footnotes and annotations by Rabbi Yehoshua D. Hartman, Machon Yerushalyim, 1997 [he])	⚠ ההוכחה הוסרה · ספריא נחלת-הכלל · מהדורה 1997 · אומת חי מול ספריא: אין בספריא אף מהדורה עברית בנחלת הכלל שאינה מ-1929 ואילך · הגרסאות שנמצאו: Netivot Olam, Netiv Hateshuva, with footnotes and annotations by Rabbi Yehoshua D. Hartman, Machon Yerushalyim, 1997 · הטענה הקודמת: ספריא · נחלת הכלל / Netivot Olam, Netiv Hatshuva 4:15 (Netivot Olam, Netiv Hateshuva, with footnotes and annotations by Rabbi Yehoshua D. Hartman, Machon Yerushalyim, 1997 [he])
בחטף	7	ספריא · נחלת הכלל	Minchat Shai on Daniel 7:4:3 (Minchat Shai [he])
בלום	7	ויקינתונים (CC0)	L205835
בולמוס	7	ויקינתונים (CC0)	L205584
מהוקצע	7	ויקינתונים (CC0)	L212705
מפסלת	7	ויקינתונים (CC0)	L79419
נקבה	7	ויקינתונים (CC0)	L66880
אצעדה	7	ויקינתונים (CC0)	L75930
אספלנית	7	ויקינתונים (CC0)	L75826
בכר	7	ויקינתונים (CC0)	L64287
ביבר	7	ויקינתונים (CC0)	L76238
גדיד	7	ויקינתונים (CC0)	L76564
מזווה	7	ויקינתונים (CC0)	L78920
סייס	7	ויקינתונים (CC0)	L215461
התודה	7	ויקינתונים (CC0)	L209455
חברבורה	7	ויקינתונים (CC0)	L210577
כורם	7	ויקינתונים (CC0)	L78388
עמד מלכת	7	ספריא · נחלת הכלל	Masat Moshe on Esther 7:7:1 (Alshich on Five Megillot, Warsaw, 1862 [he])
תאב	8	ויקינתונים (CC0)	L219924
נחה	8	⚠ דרוש מקור	Derekh Chayyim 4:17:12 (Derech Chaim, with footnotes and annotations by Rabbi Yehoshua D. Hartman, Machon Yerushalyim, 2005-2010 [he])	⚠ ההוכחה הוסרה · ספריא נחלת-הכלל · מהדורה 2010 · אומת חי מול ספריא: אין בספריא אף מהדורה עברית בנחלת הכלל שאינה מ-1929 ואילך · הגרסאות שנמצאו: Derech Chaim, with footnotes and annotations by Rabbi Yehoshua D. Hartman, Machon Yerushalyim, 2005-2010 · הטענה הקודמת: ספריא · נחלת הכלל / Derekh Chayyim 4:17:12 (Derech Chaim, with footnotes and annotations by Rabbi Yehoshua D. Hartman, Machon Yerushalyim, 2005-2010 [he])
התחסד	8	ויקינתונים (CC0)	L209525
התחנחן	8	ויקינתונים (CC0)	L209517
התרפס	8	ויקינתונים (CC0)	L210237
פאר	8	ויקינתונים (CC0)	L67351
בעט	8	ויקינתונים (CC0)	L205900
שפר	8	ויקינתונים (CC0)	L219813
יאה	8	ויקינתונים (CC0)	L211605
היתכן	8	ספריא · נחלת הכלל	Mechokekei Yehudah; Yahel Ohr, Exodus 16:106:1 (Piotrkow, 1907-1911 [he])
שרעפים	8	ספריא · נחלת הכלל	Sha'ar HaPesukim, Book of Psalms 151 (Shaar HaPesukim [he])
חטר	8	ויקינתונים (CC0)	L65231
רשף	8	ויקינתונים (CC0)	L219155
מבוע	8	ויקינתונים (CC0)	L212576
מזח	8	ויקינתונים (CC0)	L66142
צי	8	ויקינתונים (CC0)	L67643
שחת	8	ויקינתונים (CC0)	L219432
מעצור	8	ויקינתונים (CC0)	L213610
אכסדרה	8	ויקינתונים (CC0)	L75431
גזוזטרה	8	ויקינתונים (CC0)	L64481
גב	8	ויקינתונים (CC0)	L64417
שפן	8	ויקינתונים (CC0)	L82322
מך	8	ויקינתונים · צורה (CC0)	L78868
דך	8	ויקינתונים · צורה (CC0)	L206554
דומה ש	8	⚠ דרוש מקור	Sermons Unto My People, The High Holidays 23:2 (Derashot El Ami, Jerusalem 1936 [he])	⚠ ההוכחה הוסרה · ספריא נחלת-הכלל · מהדורה 1936 · אומת חי מול ספריא: אין בספריא אף מהדורה עברית בנחלת הכלל שאינה מ-1929 ואילך · הגרסאות שנמצאו: Derashot El Ami, Jerusalem 1936 · הטענה הקודמת: ספריא · נחלת הכלל / Sermons Unto My People, The High Holidays 23:2 (Derashot El Ami, Jerusalem 1936 [he])
כמדמה	8	ספריא · נחלת הכלל	Chayei Moharan 247:1 (OYW [he])
מן הסתם	8	ספריא · נחלת הכלל	Rashi on Pesachim 87a:4:1 (Vilna Edition [he])
הסביר לו פנים	8	ספריא · נחלת הכלל	Rashi on Zevachim 102a:11:1 (Vilna Edition [he])
העלה על נס	8	ספריא · נחלת הכלל	Haamek Davar on Leviticus 9:24:1 (Sefer Torat Elohim, Vilna 1879 [he])
עבודת פרך	8	ספריא · נחלת הכלל	Korban HaEdah on Jerusalem Talmud Kiddushin 1:2:28:4 (1536 [he])
משלח יד	8	ויקינתונים (CC0)	L66587
איש זרוע	8	ספריא · נחלת הכלל	Bechinat Olam 5:15 (Bechinat Olam, Vilna 1879 [he])
בן חורין	8	ספריא · נחלת הכלל	Rashi on Gittin 40b:2:1 (Vilna Edition [he])
בא בימים	8	ספריא · נחלת הכלל	Midrash Tanchuma Buber, Chayei Sara 6:2 (Midrash Tanhuma haKadum veHaYashan, S. Buber, 1885 [he])
משנה זהירות	8	ספריא · נחלת הכלל	Sha'ar Ruach HaKodesh 63:1 (Jerusalem, 1863 [he])
קר רוח	8	ספריא · נחלת הכלל	Likutei Moharan 60:3:9 (Likutei Moharan - rabenubook.com [he])
ישוב הדעת	8	ספריא · נחלת הכלל	Rashi on Bava Metzia 107b:7:4 (Vilna Edition [he])
אצה לו הדרך	8	ספריא · נחלת הכלל	Abarbanel on Torah, Numbers 14:11:16 (Torah Commentary of Yitzchak Abarbanel, Warsaw 1862 [he])
טעם לפגם	8	ספריא · נחלת הכלל	Shulchan Arukh, Yoreh De'ah 122:1 (Ashlei Ravrevei: Shulchan Aruch Yoreh Deah, Lemberg, 1888 [he])
חובק עולם	8	ויקיטקסט · נחלת הכלל	אברהם גוטליב על משלי יד
מועד לפרענות	8	לפי מילה: ויקינתונים · צורה (CC0) + ויקיטקסט · נחלת הכלל	מועד=L207302 לפרענות=רש"י מנוקד על המקרא/ספר במדבר/יט
כלה ונחרצה	8	ספריא · נחלת הכלל	Ibn Ezra on Daniel 9:25:3 (Ibn Ezra on Daniel - Daat [he])
ארץ לא זרועה	8	ספריא · נחלת הכלל	Likutei Moharan, Part II 5:17:2 (Likutei Moharan Tinyana - rabenubook.com [he])
אחרית דבר	8	ספריא · נחלת הכלל	Perush Maharzu on Shemot Rabbah 6:2:7 (Midrash Rabbah, Vilna, 1878 [he])
שנות דור	8	ספריא · נחלת הכלל	Malbim on Deuteronomy 32:7:2 (Mikraei Kodesh, Vilna, 1891 [he])
הרהיב עז	8	⚠ דרוש מקור	Shem MiShmuel, Lech Lecha 7:10 (Sefer Shem Mishmuel, Piotrkow, 1927-1934 [he])	⚠ ההוכחה הוסרה · ספריא נחלת-הכלל · מהדורה 1934 · אומת חי מול ספריא: אין בספריא אף מהדורה עברית בנחלת הכלל שאינה מ-1929 ואילך · הגרסאות שנמצאו: Sefer Shem Mishmuel, Piotrkow, 1927-1934 · הטענה הקודמת: ספריא · נחלת הכלל / Shem MiShmuel, Lech Lecha 7:10 (Sefer Shem Mishmuel, Piotrkow, 1927-1934 [he])
חרף נפשו	8	ספריא · נחלת הכלל	Hadar Zekenim on Torah, Leviticus 19:20:1 (Livorno, 1840 [he])
דחה בשתי ידים	8	⚠ דרוש מקור	Beur Reuven on Bava Kamma 4b:7 (Beur Reuven, New York 1955 [he])	⚠ ההוכחה הוסרה · ספריא נחלת-הכלל · מהדורה 1955 · אומת חי מול ספריא: אין בספריא אף מהדורה עברית בנחלת הכלל שאינה מ-1929 ואילך · הגרסאות שנמצאו: Beur Reuven, New York 1955 · הטענה הקודמת: ספריא · נחלת הכלל / Beur Reuven on Bava Kamma 4b:7 (Beur Reuven, New York 1955 [he])
הסיח את הדעת	8	ספריא · נחלת הכלל	Eliyah Rabbah on Shulchan Arukh, Orach Chayim 110:12 (Eliya Rabba, Sulzbach 1757 [he])
ראשו ורבו	8	ספריא · נחלת הכלל	Mishneh Torah, Red Heifer 13:11 (Torat Emet 363 [he])
בלב ונפש	8	⚠ דרוש מקור	Teshuvot Rabbi Akiva Eiger HaChadashot 31:9 (Budapest, 1938 [he])	⚠ ההוכחה הוסרה · ספריא נחלת-הכלל · מהדורה 1938 · אומת חי מול ספריא: אין בספריא אף מהדורה עברית בנחלת הכלל שאינה מ-1929 ואילך · הגרסאות שנמצאו: Budapest, 1938 · הטענה הקודמת: ספריא · נחלת הכלל / Teshuvot Rabbi Akiva Eiger HaChadashot 31:9 (Budapest, 1938 [he])
בכל מאודו	8	ספריא · נחלת הכלל	Chidushei Agadot on Shabbat 56a:28 (Vilna Edition [he])
בכל רמ"ח אבריו	8	ספריא · נחלת הכלל	Devarim Tovim on Ecclesiastes 12:14:1 (Alshich on Five Megillot, Warsaw, 1862 [he])
חבל ארץ	8	ויקיטקסט · נחלת הכלל	מלבי"ם על יחזקאל מז טז
עיר ואם	8	ספריא · נחלת הכלל	Matnot Kehunah on Eichah Rabbah 1:31:4 (Midrash Rabbah, Vilna, 1878 [he])
העלה ארוכה	8	ספריא · נחלת הכלל	Rashi on Leviticus 13:18:2 (On Your Way [he])	⟵ הוחלף למהדורה חופשית · אומת חי מול ספריא: «On Your Way» · רישיון Public Domain · אין בשם המהדורה שנה 1929 ואילך · הרצף «העלה ארוכה» נמצא בטקסט הגרסה · הטענה הקודמת: ספריא · נחלת הכלל / Rashi on Leviticus 13:18:2 (Pentateuch with Rashi's commentary by M. Rosenbaum and A.M. Silbermann, 1929-1934 [he])
אין זאת כי אם	8	⚠ דרוש מקור	Mishnat Rabbi Eliezer 6:27 (New York, 1934 [he])	⚠ ההוכחה הוסרה · ספריא נחלת-הכלל · מהדורה 1934 · אומת חי מול ספריא: אין בספריא אף מהדורה עברית בנחלת הכלל שאינה מ-1929 ואילך · הגרסאות שנמצאו: New York, 1934 · הטענה הקודמת: ספריא · נחלת הכלל / Mishnat Rabbi Eliezer 6:27 (New York, 1934 [he])
אצטלה	8	ויקינתונים (CC0)	L75926
אורים ותמים	8	ויקינתונים (CC0)	L75224
באבו	8	ספריא · נחלת הכלל	Ralbag on Job 8:12:1 (On Your Way [he])
הבליע	8	ויקינתונים (CC0)	L206874
הגיה	8	ויקינתונים (CC0)	L491578
הכה שרש	8	ספריא · נחלת הכלל	Shadal on Isaiah 1:6:4 (Padova, 1867 [he])
התיק	8	ספריא · נחלת הכלל	Penei Moshe on Jerusalem Talmud Shabbat 16:2:2:2 (1536 [he])
הקהיל	8	ויקינתונים (CC0)	L208794
יורה	8	ויקינתונים (CC0)	L65571
מסאב	8	ויקינתונים (CC0)	L213501
מלא תכונה	8	⚠ דרוש מקור	Sermons Unto My People, Chanuka, Purim, and Special Shabbatot 22:65 (Derashot El Ami, Jerusalem 1936 [he])	⚠ ההוכחה הוסרה · ספריא נחלת-הכלל · מהדורה 1936 · אומת חי מול ספריא: אין בספריא אף מהדורה עברית בנחלת הכלל שאינה מ-1929 ואילך · הגרסאות שנמצאו: Derashot El Ami, Jerusalem 1936 · הטענה הקודמת: ספריא · נחלת הכלל / Sermons Unto My People, Chanuka, Purim, and Special Shabbatot 22:65 (Derashot El Ami, Jerusalem 1936 [he])
מסך	8	ויקינתונים (CC0)	L213541
נאלם	8	ויקינתונים (CC0)	L214053
צדיה	8	ספריא · נחלת הכלל	Metzudat Zion on Ezekiel 13:18:6 (On Your Way [he])
צרוף	8	ויקינתונים (CC0)	L217728
קיקיוני	8	ויקינתונים (CC0)	L218208
קובע	8	ויקינתונים (CC0)	L217825
שגיון	8	ויקינתונים (CC0)	L82110
שחון	8	ויקינתונים (CC0)	L219406
שוחר	8	ויקינתונים (CC0)	L219303
תעודת עניות	8	ויקיטקסט · נחלת הכלל	תקנות לביצוע אמנת האג (הפרוצדורה האזרחית)
תלי תלים	8	ספריא · נחלת הכלל	Matnot Kehunah on Vayikra Rabbah 19:1:2 (Midrash Rabbah, Vilna, 1878 [he])
תכריכים	8	ספריא · נחלת הכלל	Teshuvot Rabbi Akiva Eiger Tinyana 17:2 (Vienna, 1889 [he])
אבן נגף	8	ויקינתונים (CC0)	L1352738
אבן הראשה	8	ויקינתונים (CC0)	L63637
אספקלריה	8	ויקינתונים (CC0)	L75834
ארח	8	ויקינתונים (CC0)	L76012
בחרוק שנים	8	ויקיטקסט · נחלת הכלל	פרוזה (ביאליק)/אריה "בעל גוף"
בכפיפה אחת	8	ספריא · נחלת הכלל	Turei Zahav on Shulchan Arukh, Even HaEzer 44:3 (Apei Ravrevei: Shulchan Aruch Even HaEzer, Lemberg, 1886 [he])
בלתי נדלה	8	ויקיטקסט · נחלת הכלל	בדרך לא סלולה/ירושלים
בצר לו	8	ספריא · נחלת הכלל	Metzudat David on II Chronicles 15:4:1 (On Your Way [he])
השליך נפשו מנגד	8	ספריא · נחלת הכלל	Haflaah on Ketubot 103b:3 (Sefer Hafla'ah, Lemberg, 1860 [he])
התגלע	8	ויקינתונים (CC0)	L209403
החיש	8	ויקינתונים (CC0)	L207617
הלך בדרך כל בשר	8	ספריא · נחלת הכלל	Divrei Yirmiyahu on Mishneh Torah, Rest on a Holiday 5:4:1 (Friedberg Edition [he])
הפך את עורו	8	ספריא · נחלת הכלל	Halakhot Ketanot, Part II 212:1 (Krakow, 1897 [he])
חסר פניות	8	ויקיטקסט · נחלת הכלל	חוק הבוררות המסחרית הבין-לאומית
חסן	8	ויקינתונים (CC0)	L77889
כל אימת ש	8	ספריא · נחלת הכלל	Rif Halakhot Ketanot (Menachot) 8b:1 (Vilna Edition [he])
משבר	8	ויקינתונים (CC0)	L79593
מימים ימימה	8	ספריא · נחלת הכלל	Kitzur Ba'al HaTurim on Exodus 13:10:2 (On Your Way [he])
מני אז	8	ספריא · נחלת הכלל	Rashash on Bekhorot 20a:3 (Vilna Edition [he])
נבכי נפשו	8	לפי מילה: ויקינתונים · צורה (CC0)	נבכי=L214104 נפשו=L214889
נער חצנו	8	ספריא · נחלת הכלל	Rambam on Mishnah Shabbat 1:4:1 (Vilna edition [he])
נעתקו מלים מפיו	8	⚠ דרוש מקור	Darkhei Moshe (Amiel), Introduction 4 (Darkhei Moshe, Jerusalem 1998-2000 [he])	⚠ ההוכחה הוסרה · ספריא נחלת-הכלל · מהדורה 2000 · אומת חי מול ספריא: אין בספריא אף מהדורה עברית בנחלת הכלל שאינה מ-1929 ואילך · הגרסאות שנמצאו: Darkhei Moshe, Jerusalem 1998-2000 · הטענה הקודמת: ספריא · נחלת הכלל / Darkhei Moshe (Amiel), Introduction 4 (Darkhei Moshe, Jerusalem 1998-2000 [he])
נחתום	8	ויקינתונים (CC0)	L214422
פשר	8	ויקינתונים (CC0)	L67585
פכר את ידיו	8	ספריא · נחלת הכלל	Lechem Mishneh on Mishneh Torah, Prayer and the Priestly Blessing 5:5:1 (ToratEmet [he])
פריץ	8	ויקינתונים (CC0)	L81144
קלות ראש	8	ספריא · נחלת הכלל	Korban HaEdah on Jerusalem Talmud Megillah 3:3:3:1 (1536 [he])
שריר וקים	8	⚠ דרוש מקור	Shulchan Arukh, Choshen Mishpat 44:9 (Torat Emet 363 [he])	⚠ ההוכחה הוסרה · הקאש מחזיר «שגיאה» לרפרנס הזה · לא רישיון נקי · אומת חי מול ספריא: יש בספריא 1 מהדורה עברית חופשית, והערך אינו מופיע בטקסט שלה · הגרסאות שנמצאו: Shulhan Arukh, Hoshen ha-Mishpat, Lemberg, 1898 | Torat Emet 363 | Torat Emet Freeware Shulchan Aruch · הטענה הקודמת: ספריא · נחלת הכלל / Shulchan Arukh, Choshen Mishpat 44:9 (Torat Emet 363 [he])
תנה את צרותיו	8	לפי מילה: ויקינתונים · צורה (CC0)	תנה=L215116 צרותיו=L67715
דש בעקביו	8	⚠ דרוש מקור	Shem MiShmuel, Eikev 4:8 (Sefer Shem Mishmuel, Piotrkow, 1927-1934 [he])	⚠ ההוכחה הוסרה · ספריא נחלת-הכלל · מהדורה 1934 · אומת חי מול ספריא: אין בספריא אף מהדורה עברית בנחלת הכלל שאינה מ-1929 ואילך · הגרסאות שנמצאו: Sefer Shem Mishmuel, Piotrkow, 1927-1934 · הטענה הקודמת: ספריא · נחלת הכלל / Shem MiShmuel, Eikev 4:8 (Sefer Shem Mishmuel, Piotrkow, 1927-1934 [he])
העתיר	8	ויקינתונים (CC0)	L208504
משובת נעורים	8	⚠ דרוש מקור	משובה
נפל על אזנים ערלות	8	ויקיטקסט · נחלת הכלל	הספרות והסופר העברי
עמד מנגד	8	ספריא · נחלת הכלל	Havot Yair 66:7 (Chavot Yair, Lemberg, 1896 [he])
זרה מלח על הפצעים	8	⚠ דרוש מקור	ערך: זרה מלח על הפצעים
הפליא את מכותיו	8	ספריא · נחלת הכלל	Kli Yakar on Numbers 25:14:1 (On Your Way [he])
יד רוחצת יד	8	ויקיטקסט · נחלת הכלל	חבל נחלתו יד סב
כבד לשון	8	ספריא · נחלת הכלל	Haamek Davar on Exodus 4:12:2 (Sefer Torat Elohim, Vilna 1879 [he])
מליץ ישר	8	ויקיטקסט · נחלת הכלל	אמונים כגהו מתוך בהו
נחמה פורתא	8	⚠ דרוש מקור	Justice in the Jewish State according to the Torah 17:12 (Tel Aviv, 1936 [he])	⚠ ההוכחה הוסרה · ספריא נחלת-הכלל · מהדורה 1936 · אומת חי מול ספריא: אין בספריא אף מהדורה עברית בנחלת הכלל שאינה מ-1929 ואילך · הגרסאות שנמצאו: Tel Aviv, 1936 · הטענה הקודמת: ספריא · נחלת הכלל / Justice in the Jewish State according to the Torah 17:12 (Tel Aviv, 1936 [he])
קשר לו כתרים	8	ספריא · נחלת הכלל	Peri Tzadik, Rosh Chodesh Elul 1:2 (Pri Tzaddik, Lublin, 1901 [he])
בית מרזח	8	ויקינתונים (CC0)	L76311
הקדיח	8	ויקינתונים (CC0)	L208702
עגמת נפש	8	ספריא · נחלת הכלל	Prisha, Orach Chayim 151:7:1 (Tur Orach Chaim, Vilna, 1923 [he])
סגלה	8	ויקינתונים (CC0)	L79978
הלה	8	ויקינתונים (CC0)	L489991
תהפוכות	8	ספריא · נחלת הכלל	Shadal on Deuteronomy 32:20:3 (Shadal first edition, Padua 1871 [he])
מקלעת	8	ויקינתונים (CC0)	L213765
נדח	8	ויקינתונים (CC0)	L214490
התנוסס	8	ויקינתונים (CC0)	L209823
עד מהרה	8	ספריא · נחלת הכלל	Metzudat David on Psalms 147:15:2 (On Your Way [he])
על נקלה	8	ויקינתונים (CC0)	L214965
דבה	8	ויקינתונים (CC0)	L76825
פריך	8	ויקינתונים (CC0)	L217266
ערוגה	8	ויקינתונים (CC0)	L80599
אברה	8	ויקינתונים (CC0)	L63651
נכלים	8	ספריא · נחלת הכלל	Rashi on Genesis 37:18:1 (On Your Way [he])	⟵ הוחלף למהדורה חופשית · אומת חי מול ספריא: «On Your Way» · רישיון Public Domain · אין בשם המהדורה שנה 1929 ואילך · הרצף «נכלים» נמצא בטקסט הגרסה · הטענה הקודמת: ספריא · נחלת הכלל / Rashi on Genesis 37:18:1 (Pentateuch with Rashi's commentary by M. Rosenbaum and A.M. Silbermann, 1929-1934 [he])
אבה	8	ויקינתונים (CC0)	L204315
הואיל	8	ויקינתונים (CC0)	L207001
נקעה נפשו	8	ויקיטקסט · נחלת הכלל	דורות הראשונים/כרך ב/פרק לו
רחש כבוד	8	⚠ דרוש מקור	כבוד
נצר לשונו	8	לפי מילה: ויקינתונים · צורה (CC0) + ויקינתונים · כתיב מלא/חסר (CC0)	נצר=L208693 לשונו=L208194
קצרה ידו	8	ספריא · נחלת הכלל	Metzudat David on Psalms 77:12:1 (On Your Way [he])
נפל דבר	8	ספריא · נחלת הכלל	Metzudat David on Isaiah 48:6:2 (On Your Way [he])
פרי הלולים	8	ספריא · נחלת הכלל	Nineteen Letters 1:8 (Iggerot Tzfun, Vilna 1890 [he])
השכם והערב	8	ספריא · נחלת הכלל	Etz Yosef on Ruth Rabbah 2:20:3 (Midrash Rabbah, with Etz Yosef, Warsaw, 1867 [he])
בין הערבים	8	ספריא · נחלת הכלל	Rabbeinu Chananel on Pesachim 59a:1 (Vilna Edition [he])
אישון לילה	8	ספריא · נחלת הכלל	Malbim on Psalms 58:9:1 (On Your Way [he])
מאור פנים	8	ספריא · נחלת הכלל	Notes and Corrections on Midrash Aggadah, Numbers 6:14 (Midrash Aggadah, ed. Buber, Vienna, 1894. [he])
ברב עם	8	ספריא · נחלת הכלל	Rashi on Pesachim 64b:15:2 (Vilna Edition [he])
גרדום	8	ויקינתונים (CC0)	L76756
ברדס	8	ויקינתונים (CC0)	L205931
מחתה	8	ויקינתונים (CC0)	L78995
דחי	8	ספריא · נחלת הכלל	Rabbeinu Gershom on Taanit 28b:2 (Vilna Edition [he])
פעה	8	ויקינתונים (CC0)	L217062
חלכאי	8	ספריא · Tanach with Nikkud (Public Domain)	Psalms 10:10 · «חֵלְכָּאִים»
פיד	8	ספריא · נחלת הכלל	Netinah LaGer, Exodus 8:19:1 (Vilna, 1876 [he])
סד	8	ויקינתונים (CC0)	L215176
רש	8	ויקינתונים (CC0)	L219141
שחל	8	ויקינתונים (CC0)	L219417
יערה	8	ויקינתונים (CC0)	L211832
ליש	8	ויקינתונים (CC0)	L78687
טלף	8	ויקינתונים (CC0)	L78087
יצול	8	ויקינתונים (CC0)	L78296
נחשתים	8	ויקינתונים (CC0)	L79797
פדחת	8	ויקינתונים (CC0)	L80664
שביס	8	ויקינתונים (CC0)	L219207
קנוקנת	8	ויקינתונים (CC0)	L81678
צלין	8	ויקינתונים (CC0)	L81332
קבס	8	ויקינתונים (CC0)	L217776
קרדם	8	ויקינתונים (CC0)	L81745
זרד	8	ויקינתונים (CC0)	L77666
אמיר	8	ויקינתונים (CC0)	L75545
פארה	8	ויקינתונים (CC0)	L80641
דבלה	8	ויקינתונים (CC0)	L76841
מבדוק	8	ויקינתונים (CC0)	L78738
מחבצה	8	⚠ דרוש מקור	חבוץ
שדמה	8	ויקינתונים (CC0)	L82122
מכמרת	8	ויקינתונים (CC0)	L79157
קסת	8	ויקינתונים (CC0)	L67925
מורג	8	ויקינתונים (CC0)	L78902
לסטים	8	ויקינתונים (CC0)	L65967
חך	8	ויקינתונים (CC0)	L65268
בלדר	8	ויקינתונים (CC0)	L76338
כבשן	8	ויקינתונים (CC0)	L78344
עבוט	8	ויקינתונים (CC0)	L67148
תרן	8	ויקינתונים (CC0)	L82612
נשיא	8	ויקינתונים (CC0)	L215054
נוקד	8	ויקינתונים (CC0)	L214300
ספר	8	ויקינתונים (CC0)	L215776
שתדלן	8	ויקינתונים (CC0)	L219899
שכלתן	8	ויקינתונים (CC0)	L219642
הכלים	8	ויקינתונים (CC0)	L208120
חבוט	8	ויקינתונים (CC0)	L210555
מצועצע	8	ויקינתונים (CC0)	L213693
ארכה	8	ויקינתונים (CC0)	L76043
אבניים	8	ויקינתונים (CC0)	L204339
אכסניה	8	ויקינתונים (CC0)	L75432
אצטבה	8	ויקינתונים (CC0)	L75920
ברא	8	ויקינתונים (CC0)	L491566
בשויון נפש	8	⚠ דרוש מקור	Sermons Unto My People, The High Holidays 32:48 (Derashot El Ami, Jerusalem 1936 [he])	⚠ ההוכחה הוסרה · ספריא נחלת-הכלל · מהדורה 1936 · אומת חי מול ספריא: אין בספריא אף מהדורה עברית בנחלת הכלל שאינה מ-1929 ואילך · הגרסאות שנמצאו: Derashot El Ami, Jerusalem 1936 · הטענה הקודמת: ספריא · נחלת הכלל / Sermons Unto My People, The High Holidays 32:48 (Derashot El Ami, Jerusalem 1936 [he])
התערטל	8	ויקינתונים (CC0)	L209976
זרה חול בעיניו	8	ספריא · נחלת הכלל	Shenei Luchot HaBerit, Shaar HaOtiyot, Shetikah 12 (Shenei Luchot HaBrit, based on Amsterdam, 1698 ed. Part I [he])
חציר	8	ויקינתונים (CC0)	L77915
עומד בעינו	8	ספריא · נחלת הכלל	Tosafot Rid on Avodah Zarah Third Recension 39a:1 (Tosafot Rid, Lemberg, 1861  [he])
על אפו ועל חמתו	8	ספריא · נחלת הכלל	Shadal on Exodus 22:16:1 (Shadal first edition, Padua 1871 [he])
פריטה	8	ויקינתונים (CC0)	L217262
פשט יד	8	ספריא · נחלת הכלל	Beur HaRadal on Pirkei DeRabbi Eliezer 26:14 (Warsaw, 1852 [he])
רך לבב	8	⚠ דרוש מקור	Shem MiShmuel, Bo 3:4 (Sefer Shem Mishmuel, Piotrkow, 1927-1934 [he])	⚠ ההוכחה הוסרה · ספריא נחלת-הכלל · מהדורה 1934 · אומת חי מול ספריא: אין בספריא אף מהדורה עברית בנחלת הכלל שאינה מ-1929 ואילך · הגרסאות שנמצאו: Sefer Shem Mishmuel, Piotrkow, 1927-1934 · הטענה הקודמת: ספריא · נחלת הכלל / Shem MiShmuel, Bo 3:4 (Sefer Shem Mishmuel, Piotrkow, 1927-1934 [he])
מלח	9	ויקינתונים (CC0)	L66302
נאקה	9	ויקינתונים (CC0)	L66676
סהרורי	9	ויקינתונים (CC0)	L215191
חרוש	9	ויקינתונים (CC0)	L211141
אדרה	9	ויקינתונים (CC0)	L75038
ארכבה	9	ויקינתונים (CC0)	L76042
אשמאי	9	ויקינתונים (CC0)	L205438
אונקיה	9	ויקינתונים (CC0)	L75149
ליברה	9	ויקינתונים (CC0)	L78651
קב	9	ויקינתונים (CC0)	L217756
איפה	9	ויקינתונים (CC0)	L63914
אוטוקרטיה	9	ויקינתונים (CC0)	L63754
בלתי אמצעי	9	ספריא · נחלת הכלל	Sforno on Genesis 17:7:1 (Vocalized Edition [he])
גבן	9	ויקינתונים (CC0)	L76548
גדם	9	ויקינתונים (CC0)	L206056
חפתים	9	⚠ דרוש מקור	חפת
חט	9	ויקינתונים (CC0)	L77782
לבירינת	9	ויקינתונים (CC0)	L78560
להד"ם	9	ויקיטקסט · נחלת הכלל	תהלים צט/ניקוד
מטרונה	9	ויקינתונים (CC0)	L79038
פיתום	9	ויקינתונים (CC0)	L80869
קצרנות	9	ויקינתונים (CC0)	L81730
אניגמה	9	⚠ דרוש מקור	תעלומה
אשתקד	9	ויקינתונים (CC0)	L491986
אדרבה	9	ויקינתונים (CC0)	L492106
אוב	9	ויקינתונים (CC0)	L75051
טומן בחבו	9	⚠ דרוש מקור	פשוט
בנפשו הדבר	9	⚠ דרוש מקור	Sha'arei HaYichud VeEmunah, Second Gate 38:2 (Jerusalem, 1990 [he])	⚠ ההוכחה הוסרה · ספריא נחלת-הכלל · מהדורה 1990 · אומת חי מול ספריא: אין בספריא אף מהדורה עברית בנחלת הכלל שאינה מ-1929 ואילך · הגרסאות שנמצאו: Jerusalem, 1990 · הטענה הקודמת: ספריא · נחלת הכלל / Sha'arei HaYichud VeEmunah, Second Gate 38:2 (Jerusalem, 1990 [he])
בקש על נפשו	9	ספריא · נחלת הכלל	Matnot Kehunah on Bereshit Rabbah 91:8:2 (Midrash Rabbah, Vilna, 1878 [he])
גדיל	9	ויקינתונים (CC0)	L76565
גמר עליו את ההלל	9	ספריא · נחלת הכלל	Turei Zahav on Shulchan Arukh, Orach Chayim 489:11 (Maginei Eretz: Shulchan Aruch Orach Chaim, Lemberg, 1893 [he])
דברי חלקות	9	ספריא · נחלת הכלל	Ibn Ezra on Isaiah 30:10:4 (Ibn Ezra on Isaiah, by M. Friedlander; Society of Hebrew Literature, London 1877 [he])
דחה אותו בקש	9	ספריא · נחלת הכלל	Me'irat Einayim on Shulchan Arukh, Choshen Mishpat 176:21 (Shulhan Arukh, Hoshen ha-Mishpat; Lemberg, 1898 [he])
